model_name,quantity_id,quantity_name,tool_regime,n_successful_runs,pooled_point_estimate,pooled_lower_bound,pooled_upper_bound,within_run_sd,between_run_sd,total_sd,n_requests,mean_batch_size,usage_prompt_tokens_total,usage_completion_tokens_total,usage_total_tokens_total,usage_cached_prompt_tokens_total,usage_reasoning_tokens_total,usage_estimated_input_cost_usd_total,usage_estimated_cached_input_cost_usd_total,usage_estimated_output_cost_usd_total,usage_estimated_tool_cost_usd_total,usage_estimated_total_cost_usd_total,usage_total_tokens_per_successful_run,usage_estimated_total_cost_usd_per_successful_run,tool_call_count_total,web_search_call_count_total,code_interpreter_call_count_total,pool_transform,reml_latent_location,reml_latent_lower,reml_latent_upper,reml_predictive_lower,reml_predictive_upper,reml_tau,reml_typical_within_sd,bayes_latent_location,bayes_latent_lower,bayes_latent_upper,bayes_predictive_lower,bayes_predictive_upper,bayes_tau_mean,bayes_interval_scale_mean,bayes_typical_within_sd
grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_3,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 3",none,12,0.24583333333333335,0.05094339622641508,0.693966101694915,0.6397649036516808,0.02465033242958173,0.6402396198559828,12,1.0,8856,1930,26229,7872,15443,,,,,0.1077804,2185.75,0.0089817,,,,bounded_logit,0.24684836691756878,0.17497422239561788,0.34612833047246727,0.07272566821813364,0.7725019987767913,0.0,0.17947968634221115,0.24679805747255185,0.203429495714479,0.2988126831809357,0.12122131025067041,0.4893773255146205,0.007579726517377514,0.31347611535876585,0.10046935298923847
grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_4,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 4",none,14,0.25357142857142856,0.05087719298245613,0.8416909546951867,0.6425798715872196,0.029666513796135975,0.6432643262375615,14,1.0,10332,3038,29764,8960,16394,,,,,0.121128,2126.0,0.008652,,,,bounded_logit,0.25260363345031395,0.18240127048081686,0.3478743448536273,0.07292322771522636,0.802868195457344,0.0,0.18657773142741535,0.2525954306101681,0.21121661007859546,0.3015668165850387,0.12499378156593366,0.4971708365181372,0.007242334244932742,0.3004497021947619,0.10226625314055056
grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_5,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 5",none,11,0.2727272727272727,0.056249999999999994,0.7730611638925,0.6384177514596441,0.03277773886785444,0.639258637441902,11,1.0,8118,3569,26004,7168,14317,,,,,0.1106496,2364.0,0.010059054545454546,,,,bounded_logit,0.2767286363181464,0.19856112457139588,0.38321234512307834,0.08786449126446301,0.805024005145907,0.0,0.18855963237995996,0.2766128961618586,0.22878515268783098,0.3336769184216428,0.14006944955375153,0.5316079930370866,0.008407975242178898,0.32469179238275436,0.10740224041749882
grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_6,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 6",none,13,0.2653846153846154,0.05348837209302325,0.7825218578364563,0.6395858197562961,0.03608012122941099,0.6406026818405167,13,1.0,9594,2533,27563,8832,15436,,,,,0.1111044,2120.230769230769,0.008546492307692308,,,,bounded_logit,0.26561695331489565,0.1933504724428048,0.362854674840788,0.0806638258575959,0.8052310711827705,0.0,0.18808658544512377,0.2655904225986567,0.22245048773085832,0.3165284547246982,0.13378421537011745,0.5135292397816661,0.00770753971361055,0.3094489766349223,0.10461920136336965
grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_7,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 7",none,13,0.25,0.05297450424929177,0.7648137861935236,0.6396866683414983,0.027735009811261452,0.640287641941555,13,1.0,9594,2343,28808,7360,16871,,,,,0.121224,2216.0,0.009324923076923076,,,,bounded_logit,0.24934653068378348,0.1834460345498487,0.3372632015947268,0.07564197655629058,0.7603546941527408,0.0,0.17697862795811029,0.24932387686744972,0.2101799845728708,0.2952975848356413,0.12608380159171073,0.48111769353478934,0.006926982146040811,0.30689610869340084,0.09803454264689106
grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_8,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 8",none,13,0.2692307692307692,0.056756756756756746,0.8455159279573319,0.6397290542257033,0.03689101171779014,0.6407918613450665,13,1.0,9594,3332,28520,8192,15594,,,,,0.1179984,2193.846153846154,0.0090768,,,,bounded_logit,0.26754731349175226,0.1982887892119597,0.35918697116699566,0.08437270457590135,0.7848987159476505,0.0,0.18351694083668435,0.26757165137482825,0.22631939938110035,0.31585502213367805,0.13786016049636576,0.5066242814700541,0.007397879758182582,0.3098963275060588,0.10216958913288075
grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_9,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 9",none,13,0.28076923076923077,0.05645756457564574,0.7884141785316783,0.6404932469269089,0.05730640163750516,0.6430518043109851,13,1.0,9594,2583,29756,7616,17579,,,,,0.1264512,2288.923076923077,0.009727015384615385,,,,bounded_logit,0.283681575901245,0.2076793317282149,0.38526158299490804,0.08822339025844796,0.8382713892279656,0.0,0.19661429097143127,0.2835283255448115,0.23722724895434963,0.3381461347958767,0.1424690002829193,0.548364195038076,0.00882415588272205,0.32396228629224905,0.11185148203279771
grok-4.20,labor_supply.policy_response.substitution_elasticity.secondary,Secondary-earner substitution elasticity in a tax-benefit simulation,none,13,0.39230769230769236,0.1043478260869565,1.0597756203738253,0.6517881592106285,0.04317296984739164,0.6532164341262575,13,1.0,9308,2892,28971,8192,16771,,,,,0.1218484,2228.5384615384614,0.009372953846153846,,,,bounded_logit,0.38800918607096435,0.2931273677004515,0.5102736030102378,0.13382518136148175,1.0234440616623122,0.0,0.24329356584787065,0.38805768910824656,0.33193074732640526,0.45277610497867005,0.21086918575045785,0.692630958503731,0.009879255207652916,0.30917101401484354,0.1352943707324203
grok-4.20,production.capital_labor_substitution,Elasticity of substitution between capital and labor,none,15,0.7866666666666667,0.3128491620111732,1.7367102335560434,1.2514621864709563,0.07845734863959883,1.2539191200879831,15,1.0,10725,4300,36682,9344,21657,,,,,0.1603728,2445.4666666666667,0.010691520000000001,,,,bounded_logit,0.7846567011584306,0.658088816571432,0.9331354530185403,0.3838819130519114,1.536966903536432,0.0,0.33299394655816417,0.7846760251081428,0.7120970998698422,0.8639704046264525,0.5238723302043639,1.1594392400347548,0.012841751082495247,0.30250447896572974,0.18315215285922076
grok-4.20,tax.capital_gains_realizations.elasticity,Capital gains realizations elasticity,none,15,-0.5866666666666667,-1.8593560628611292,-0.008033422858848463,1.3559361772099257,0.09030811456096043,1.358940201856661,15,1.0,10965,3912,38020,9984,23143,,,,,0.1662888,2534.6666666666665,0.011085919999999999,,,,bounded_logit,-0.5606664241706589,-0.7269507769034576,-0.4018954033629605,-1.291200900809926,0.044131640343007206,0.0,0.4059916603018125,-0.5610464217931668,-0.6523866127015001,-0.472164660721365,-0.9620146504614553,-0.2012592160389488,0.016225525252603706,0.30255554218464614,0.22334006021651429
grok-4.20,tax.elasticity_of_taxable_income.top_earners,Elasticity of taxable income,none,15,0.5066666666666666,0.15478260869565214,1.3194562446898903,0.699354414601225,0.024944382578492935,0.6997991279248956,15,1.0,10455,3859,32388,8512,18074,,,,,0.1371864,2159.2,0.00914576,,,,bounded_logit,0.5066564132578744,0.388882246447519,0.6308853174734077,0.08127736067143676,1.0303058417505757,0.0,0.2896177721345326,0.5066574301337272,0.4418755104179095,0.5733455109677261,0.25565561236597834,0.7889150770915498,0.010381902119749714,0.29180520815361705,0.156448687022935
grok-4.20,trade.armington_elasticity.import_domestic,Armington elasticity,none,15,2.066666666666667,0.5208416038110362,7.925447679376289,2.939565892931963,0.40276819911981904,2.967030478628609,15,1.0,10410,3283,34533,9344,20840,,,,,0.1487388,2302.2,0.00991592,,,,bounded_logit,2.0177508789915652,1.4868236266129111,2.710508512224519,0.56470818124027,6.046433523160725,0.0,1.4902292429729505,2.018095752016479,1.7041574520936464,2.3824900000814155,0.9832582077525592,3.917897229438017,0.05924475949949554,0.3063359139517677,0.8249315862221197
