model_name,quantity_id,quantity_name,tool_regime,n_successful_runs,pooled_point_estimate,pooled_lower_bound,pooled_upper_bound,within_run_sd,between_run_sd,total_sd,n_requests,mean_batch_size,usage_prompt_tokens_total,usage_completion_tokens_total,usage_total_tokens_total,usage_cached_prompt_tokens_total,usage_reasoning_tokens_total,usage_estimated_input_cost_usd_total,usage_estimated_cached_input_cost_usd_total,usage_estimated_output_cost_usd_total,usage_estimated_tool_cost_usd_total,usage_estimated_total_cost_usd_total,usage_total_tokens_per_successful_run,usage_estimated_total_cost_usd_per_successful_run,tool_call_count_total,web_search_call_count_total,code_interpreter_call_count_total,pool_transform,reml_latent_location,reml_latent_lower,reml_latent_upper,reml_predictive_lower,reml_predictive_upper,reml_tau,reml_typical_within_sd,bayes_latent_location,bayes_latent_lower,bayes_latent_upper,bayes_predictive_lower,bayes_predictive_upper,bayes_tau_mean,bayes_interval_scale_mean,bayes_typical_within_sd
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_3,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 3",none,15,0.15,0.04545454545454544,0.3949275362318836,0.6306022220861579,0.0,0.6306022220861579,15,1.0,18840,6352,25192,0,,,,,,0.253,1679.4666666666667,0.016866666666666665,,,,bounded_logit,0.1499999999999999,0.116613556133423,0.19256805324852852,0.05496995275153574,0.396153457913081,0.0,0.09051461825937049,0.1499999999999999,0.13090434294567427,0.1717829581118414,0.08580689267091415,0.2596790033584918,0.0031860643476200987,0.2903283609246693,0.04877120155738128
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_4,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 4",none,15,0.15,0.04545454545454544,0.3949275362318836,0.6306022220861579,0.0,0.6306022220861579,15,1.0,18840,6401,25241,0,,,,,,0.25422500000000003,1682.7333333333333,0.016948333333333336,,,,bounded_logit,0.1499999999999999,0.116613556133423,0.19256805324852852,0.05496995275153574,0.396153457913081,0.0,0.09051461825937049,0.1499999999999999,0.13090434294567427,0.1717829581118414,0.08580689267091415,0.2596790033584918,0.0031860643476200987,0.2903283609246693,0.04877120155738128
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_5,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 5",none,15,0.15,0.04999999999999999,0.3500000000000052,0.6303066052856076,0.0,0.6303066052856076,15,1.0,18840,6332,25172,0,,,,,,0.2525,1678.1333333333334,0.016833333333333332,,,,bounded_logit,0.15000000000000005,0.11716684428532181,0.19167268063229562,0.05720770754015169,0.3816811972661743,0.0,0.08694494746629952,0.15000000000000005,0.13124352166705283,0.17134269846838002,0.087657552179287,0.2543846327737049,0.0031078826043867483,0.2903244662473587,0.0468474727811208
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_6,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 6",none,15,0.2,0.04999999999999999,0.45000000000000506,0.6314343757140035,0.0,0.6314343757140035,15,1.0,18840,6323,25163,0,,,,,,0.252275,1677.5333333333333,0.016818333333333334,,,,bounded_logit,0.20000000000000015,0.15153135603971035,0.26313040088592154,0.06747144627731438,0.563124413470101,0.0,0.13001701068014043,0.20000000000000007,0.17214948692394735,0.23213954778535473,0.109268194652141,0.36051810617798463,0.0046472694266129115,0.2903244796249033,0.0700554625282972
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_7,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 7",none,15,0.2,0.04999999999999999,0.4499709020368574,0.6311158306259372,0.0,0.6311158306259372,15,1.0,18840,6315,25155,0,,,,,,0.25207500000000005,1677.0,0.016805000000000004,,,,bounded_logit,0.20000000000000007,0.15176918164725886,0.2627275263452696,0.06785917925092298,0.5602282736668418,0.0,0.12933896453301408,0.20000000000000007,0.17229493635937118,0.23194600543518035,0.109618049390134,0.35942633759172393,0.004621788608020255,0.2903245489790248,0.06969012760828915
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_8,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 8",none,15,0.2,0.04999999999999999,0.45000000000000506,0.6316263234698187,0.0,0.6316263234698187,15,1.0,18840,6437,25277,0,,,,,,0.25512500000000005,1685.1333333333334,0.017008333333333337,,,,bounded_logit,0.20000000000000015,0.1513719566588235,0.2634010921574576,0.06719390641243339,0.5652156479786601,0.0,0.1305047213445467,0.20000000000000007,0.17205182180521614,0.23226968071546422,0.10901849626835199,0.36130129222616,0.004664770669480691,0.2903244758171414,0.07031824919014532
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_9,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 9",none,15,0.2,0.04999999999999999,0.45000000000000506,0.6319188535721972,0.0,0.6319188535721972,15,1.0,18840,6694,25534,0,,,,,,0.26155,1702.2666666666667,0.017436666666666666,,,,bounded_logit,0.19999999999999996,0.15110892401353074,0.26384895371527056,0.06673019987958266,0.5687439663458,0.0,0.13132402649592456,0.20000000000000007,0.1718905077727108,0.23248493026478687,0.10860076864439247,0.3626189619673027,0.004693855664144241,0.2903244867905186,0.07075970661575623
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.secondary,Secondary-earner substitution elasticity in a tax-benefit simulation,none,15,0.3,0.09999999999999998,0.600000000000005,0.6295451400283647,0.0,0.6295451400283647,15,1.0,18465,6128,24593,0,,,,,,0.24552500000000002,1639.5333333333333,0.016368333333333335,,,,bounded_logit,0.30000000000000004,0.23928899689902688,0.37490125346919634,0.12337679564556964,0.6935144331910771,0.0,0.15865924809642976,0.30000000000000016,0.26551924933526233,0.33863820210981765,0.1831889548599168,0.483814510733872,0.005671339526372245,0.29032446624736,0.0854884041370156
claude-opus-4.6,production.capital_labor_substitution,Elasticity of substitution between capital and labor,none,15,0.7,0.2999999999999998,1.3725490196078414,1.2379098788100673,0.0,1.2379098788100673,15,1.0,18390,7130,25520,0,,,,,,0.2702,1701.3333333333333,0.018013333333333333,,,,bounded_logit,0.7000000000000002,0.5879548871877361,0.8315109084011256,0.35206988094065533,1.343875276194312,0.0,0.2865365919206651,0.7,0.6370635102429603,0.768643654028363,0.47802119662569875,1.014081193661493,0.010222591588653181,0.29032495984574525,0.1543911060164408
claude-opus-4.6,tax.capital_gains_realizations.elasticity,Capital gains realizations elasticity,none,15,-0.7,-1.200000000000002,-0.19999999999999757,1.3049042110438605,0.0,1.3049042110438605,15,1.0,18690,6874,25564,0,,,,,,0.26530000000000004,1704.2666666666667,0.01768666666666667,,,,bounded_logit,-0.6999999999999993,-0.8288925920100727,-0.5753310159579286,-1.2223473871988642,-0.2407109789065185,0.0,0.2985273583915293,-0.6999999999999993,-0.769385850473526,-0.6318569171098041,-0.984986914950035,-0.4348729453847415,0.011996422903883409,0.2904362434955396,0.16088277309227222
claude-opus-4.6,tax.elasticity_of_taxable_income.top_earners,Elasticity of taxable income,none,15,0.5,0.14999999999999936,1.2000000000000042,0.7018546858146635,0.0,0.7018546858146635,15,1.0,18105,7610,25715,0,,,,,,0.280775,1714.3333333333333,0.018718333333333333,,,,bounded_logit,0.5,0.37904498837707656,0.6278266911395944,0.07063692577442748,1.0306203028902154,0.0,0.2929663352236853,0.5000000000000004,0.43363049117855534,0.5683867510787755,0.2467511888001359,0.7853684667352581,0.010472201127794362,0.29032446624735897,0.15785543398592683
claude-opus-4.6,trade.armington_elasticity.import_domestic,Armington elasticity,none,15,1.5,0.4999999999999998,4.000000000000018,2.64642053851361,0.0,2.64642053851361,15,1.0,18030,6518,24548,0,,,,,,0.2531,1636.5333333333333,0.016873333333333334,,,,bounded_logit,1.5,1.1418084667306188,1.9588861342121415,0.5099599392714824,4.016055421285734,0.0,0.9540616159660129,1.5,1.294784012857628,1.7347251391966154,0.8256516164369655,2.649028528662706,0.03410332154060013,0.2903244662473577,0.5140652434438939
