model_name,quantity_id,quantity_name,tool_regime,n_successful_runs,n_quantile_repaired_runs,pooled_point_estimate,pooled_lower_bound,pooled_upper_bound,within_run_sd,between_run_sd,total_sd,n_requests,mean_batch_size,usage_prompt_tokens_total,usage_completion_tokens_total,usage_total_tokens_total,usage_cached_prompt_tokens_total,usage_reasoning_tokens_total,usage_estimated_input_cost_usd_total,usage_estimated_cached_input_cost_usd_total,usage_estimated_output_cost_usd_total,usage_estimated_tool_cost_usd_total,usage_estimated_total_cost_usd_total,usage_total_tokens_per_successful_run,usage_estimated_total_cost_usd_per_successful_run,tool_call_count_total,web_search_call_count_total,code_interpreter_call_count_total,pool_transform,reml_latent_location,reml_latent_lower,reml_latent_upper,reml_predictive_lower,reml_predictive_upper,reml_tau,reml_typical_within_sd,bayes_latent_location,bayes_latent_lower,bayes_latent_upper,bayes_predictive_lower,bayes_predictive_upper,bayes_tau_mean,bayes_interval_scale_mean,bayes_typical_within_sd
gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_2,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 2",none,15,0,0.084,0.006249999999999997,0.42213978165025423,0.6344795625375004,0.03895296308797744,0.6356741685888385,15,1.0,6285,6436,12721,,1894,,,,,0.01122525,848.0666666666667,0.0007483500000000001,,,,bounded_logit,0.08790308095053677,0.05837140660163647,0.13197660109629525,0.00045751835617427586,3.8887456807464686,0.0,0.2769896991584038,0.08806930291629338,0.06900091812829123,0.11243715646816663,0.00418073887622137,1.3881717131886386,0.006297708998813097,0.33676781685433993,0.1610403384545385
gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_3,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 3",none,15,0,0.06866666666666667,0.006874999999999997,0.3325960539333558,0.6335648918794524,0.025525586292102196,0.6340788813529259,15,1.0,6285,6573,12858,,1876,,,,,0.01143075,857.2,0.00076205,,,,bounded_logit,0.07089786353613305,0.048383400888662345,0.1036697339722318,0.0006323347602282653,3.1029572719860803,0.0,0.20114410097076538,0.07087944683986108,0.05660815350045438,0.0886687401252801,0.00469520662168444,0.9015636134511823,0.004343649755130222,0.3312091515694517,0.11573034785408394
gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_4,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 4",none,15,0,0.07333333333333333,0.005555555555555553,0.38030707667530017,0.6337553385705454,0.03259175083088084,0.6345928233039583,15,1.0,6285,6626,12911,,1899,,,,,0.01151025,860.7333333333333,0.00076735,,,,bounded_logit,0.07532679412083106,0.04920410910619109,0.11499599327382092,0.00039384345320019406,3.740553830239586,0.0,0.2376491783124201,0.07543217887126809,0.05828176281606882,0.09762362176094924,0.0034751758785462215,1.2615510067905604,0.006279724931664033,0.34323117066944575,0.13942079417541298
gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_5,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 5",none,15,0,0.126,0.016666666666666663,0.4343551463807295,0.6340478140925616,0.03479463560186637,0.6350018088338192,15,1.0,6285,6698,12983,,1900,,,,,0.01161825,865.5333333333333,0.00077455,,,,bounded_logit,0.12977718956720594,0.09432548633501553,0.17806956047703865,0.009598867145694422,1.3481256469539649,0.0,0.20200693143779877,0.12965951628252986,0.10761803756524106,0.1560034398266955,0.02876915262879326,0.545427069423196,0.005488203717609809,0.33230544653757826,0.1163460187366854
gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_6,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 6",none,15,0,0.116,0.019047619047619042,0.43137165633034524,0.6339990711524917,0.028237091446063158,0.6346275723253406,15,1.0,6285,6865,13150,,1898,,,,,0.01186875,876.6666666666666,0.0007912500000000001,,,,bounded_logit,0.11426405318309672,0.08214604617545809,0.15853495390627498,0.030138752746874175,0.4136608522860091,0.0,0.09162264766745848,0.11417644909563603,0.09434876256976127,0.13801143110515693,0.051772575561615866,0.24795889233305035,0.004276333797186461,0.32855833336390655,0.05247878542260055
gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_7,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 7",none,15,0,0.08600000000000001,0.007857142857142854,0.38376874181543286,0.6338477768097532,0.03282275633357645,0.6346970438721139,15,1.0,6285,6588,12873,,1821,,,,,0.01145325,858.2,0.00076355,,,,bounded_logit,0.09049195715289132,0.06141625444057197,0.13296209075730056,0.0007623612895951243,3.450983788423102,0.0,0.25900777548654536,0.09033053603121197,0.07123905101672837,0.11427894250075245,0.005352611994813012,1.1998323827067465,0.006850793017482262,0.3505182101149159,0.1530759558025925
gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_8,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 8",none,15,0,0.11,0.013861386138613856,0.42943594587161893,0.6342127841312847,0.03881580434135903,0.6353994981287144,15,1.0,6285,6545,12830,,1915,,,,,0.011388750000000001,855.3333333333334,0.00075925,,,,bounded_logit,0.10990101331834978,0.07953170925870642,0.15150980382390736,0.00822165393057811,1.1734644677256636,0.0,0.17077568639219415,0.1096934240063224,0.08924023534503196,0.13457187468789603,0.02163120040946988,0.5187145024202099,0.006509947453146516,0.38779267058988987,0.10615077512279757
gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_9,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 9",none,15,0,0.12866666666666665,0.018025751072961366,0.43338856144106874,0.6333789073514983,0.028015868519267587,0.6339982091194475,15,1.0,6285,6747,13032,,1956,,,,,0.01169175,868.8,0.00077945,,,,bounded_logit,0.13350790683886027,0.09710734449889062,0.18304376378170287,0.010053908828394935,1.3597841560950714,0.0,0.20628818654398803,0.13346017996768453,0.11195314984513675,0.15894313103366564,0.0322763588053363,0.5186908049195254,0.004559487913234412,0.29939937289938184,0.11283628512733655
gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.secondary,Secondary-earner substitution elasticity in a tax-benefit simulation,none,15,0,0.4266666666666667,0.08703703703703702,1.1820452415946727,0.6632028766188787,0.04027681991198191,0.6644247720982247,15,1.0,5955,6128,12083,,1870,,,,,0.010680750000000001,805.5333333333333,0.0007120500000000001,,,,bounded_logit,0.42703996573076103,0.3172597440135569,0.5701816642543025,0.1277683248055241,1.2477740391211498,0.0,0.3015710129172353,0.4270159064791167,0.3634876472068084,0.5004396695388457,0.2186916839433644,0.8005478568171763,0.010907350976673702,0.29363913671672265,0.16340840097767362
gemini-3.1-flash-lite-preview,macro.tfp_persistence.ar1,TFP persistence,none,15,0,0.9433333333333332,0.7474068199841395,0.9942222222222221,0.1310101710958182,0.024944382578492935,0.13336374002245804,15,1.0,5445,6203,11648,,1917,,,,,0.01066575,776.5333333333333,0.00071105,,,,bounded_logit,0.9455789353783997,0.9205506020379957,0.963039351839177,0.15400438808480182,0.9993973825797319,0.0,0.14261561051559293,0.9455559951519966,0.9322271068873705,0.9563765520199491,0.5673055867261686,0.9956716841511057,0.002910734349185328,0.31978569713268884,0.08068059219756007
gemini-3.1-flash-lite-preview,production.capital_labor_substitution,Elasticity of substitution between capital and labor,none,15,0,0.6266666666666667,0.28474576271186436,1.1911902297976917,1.2339325683899154,0.06548960901462834,1.2356692406231622,15,1.0,5850,5908,11758,,1881,,,,,0.0103245,783.8666666666667,0.0006883,,,,bounded_logit,0.633420350035767,0.5431342145224821,0.7375443931877325,0.34293477839387265,1.1408944615635188,0.0,0.2323395852041081,0.6332526201676226,0.5810932477320618,0.6896828194445399,0.4453122810099441,0.8930137996727138,0.00953750020393554,0.30928260265455104,0.12917953466838283
gemini-3.1-flash-lite-preview,production.capital_share,Capital share in production,none,15,0,0.33,0.2499999999999999,0.44873646209386275,0.11318156504778801,0.0,0.11318156504778801,15,1.0,5295,5910,11205,,1918,,,,,0.01018875,747.0,0.00067925,,,,bounded_logit,0.33000000000000007,0.3086384867598542,0.3520870508330637,0.2494334504554315,0.421959659636004,0.0,0.05288740594880707,0.33,0.31832854179549835,0.3418847656006695,0.2833591218352819,0.38024455553062075,0.0018668839063833644,0.29033872083447143,0.028497367664638226
gemini-3.1-flash-lite-preview,tax.capital_gains_realizations.elasticity,Capital gains realizations elasticity,none,15,0,-0.7466666666666666,-2.1761827839750696,-0.03887542903291061,1.3622069129214955,0.056174331821175746,1.3633646721133224,15,1.0,7815,5992,13807,,1873,,,,,0.01094175,920.4666666666667,0.00072945,,,,bounded_logit,-0.7369445981828004,-0.9275605281973256,-0.5552442389743568,-1.567370604844525,-0.05277055639160899,0.0,0.4609986557477879,-0.7370692209384906,-0.8400211316270294,-0.6368171490194445,-1.1858358541471592,-0.33480816953023584,0.016963421758674123,0.29395985140002523,0.2499525663577325
gemini-3.1-flash-lite-preview,tax.capital_gains_realizations.elasticity.net_of_tax_rate,Capital gains realizations elasticity (net-of-tax-rate convention),none,15,0,0.8800000000000001,0.12959107941277614,3.5532714090207573,1.4320602388788601,0.2481934729198171,1.4534085894124122,15,1.0,8880,6415,15295,,1998,,,,,0.0118425,1019.6666666666666,0.0007895,,,,bounded_logit,0.8176123685952943,0.586527408491714,1.0626259470990531,-0.052409564091092875,1.9245539699443635,0.0,0.6027235013067685,0.8180778505163708,0.6867548895033373,0.9539738902678163,0.28724181992928255,1.4288139496851953,0.022657998954416544,0.3109821646045754,0.3361519168150057
gemini-3.1-flash-lite-preview,tax.elasticity_of_taxable_income.top_earners,Elasticity of taxable income,none,15,0,0.38666666666666666,0.06767143933684994,0.9511540920038839,0.6699408141354313,0.042687494916218996,0.6712994240029309,15,1.0,5580,6408,11988,,1934,,,,,0.011007,799.2,0.0007338,,,,bounded_logit,0.3820103735668905,0.2985721953885849,0.46913446001475245,0.07383400237983384,0.7472596801131641,0.0,0.20493460854745799,0.3820811616000719,0.3353872589335918,0.4299339966076925,0.19888890199750575,0.5840577966197109,0.008567013519555538,0.3028458510970317,0.11278249759279248
gemini-3.1-flash-lite-preview,trade.armington_elasticity.import_domestic,Armington elasticity,none,15,0,2.3666666666666667,0.6797066014669926,7.269541472294907,2.8243109287438988,0.28674417556808757,2.838829766725093,15,1.0,5520,5833,11353,,1930,,,,,0.0101295,756.8666666666667,0.0006753,,,,bounded_logit,2.3538696837364617,1.8176956729356633,3.021915442930647,0.8000993164191827,5.984516164964916,0.0,1.469025492175671,2.3537029522957535,2.0419540216642353,2.7058108542173187,1.28669249453632,4.1110735117089074,0.05638671121203548,0.30209079627138713,0.8073677900086842
