model_name,quantity_id,quantity_name,tool_regime,n_successful_runs,pooled_point_estimate,pooled_lower_bound,pooled_upper_bound,within_run_sd,between_run_sd,total_sd,n_requests,mean_batch_size,usage_prompt_tokens_total,usage_completion_tokens_total,usage_total_tokens_total,usage_cached_prompt_tokens_total,usage_reasoning_tokens_total,usage_estimated_input_cost_usd_total,usage_estimated_cached_input_cost_usd_total,usage_estimated_output_cost_usd_total,usage_estimated_tool_cost_usd_total,usage_estimated_total_cost_usd_total,usage_total_tokens_per_successful_run,usage_estimated_total_cost_usd_per_successful_run,tool_call_count_total,web_search_call_count_total,code_interpreter_call_count_total,pool_transform,reml_latent_location,reml_latent_lower,reml_latent_upper,reml_predictive_lower,reml_predictive_upper,reml_tau,reml_typical_within_sd,bayes_latent_location,bayes_latent_lower,bayes_latent_upper,bayes_predictive_lower,bayes_predictive_upper,bayes_tau_mean,bayes_interval_scale_mean,bayes_typical_within_sd
gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_3,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 3",none,15,0.48933333333333334,0.09123434704830052,1.3025955994794778,0.6384723140695557,0.20850153210201813,0.6716545129173348,2,7.5,1020,2994,4014,0,0,0.000204,0.0,0.0037424999999999997,0.0,0.0039465,267.6,0.0002631,,,,bounded_logit,0.509379708614181,0.4132725910527646,0.6247922320277365,0.20870588587509292,1.1401442893609612,0.0,0.2661937054802681,0.504413528055975,0.4093234736513529,0.6154287316923683,0.20777267845442454,1.12163179732185,0.040177408305581065,0.8594459374365196,0.24464264831634383
gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_4,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 4",none,15,0.5113333333333333,0.10427620693458836,1.5392103220984175,0.6472333856929474,0.20719931359817667,0.6795900316448963,2,7.5,1020,2846,3866,0,0,0.000204,0.0,0.0035575,0.0,0.0037615,257.73333333333335,0.00025076666666666667,,,,bounded_logit,0.5092622390384209,0.4059709372836748,0.6352002726956324,0.19598322852163175,1.198395355370168,0.0,0.28429534577089394,0.5077299100763794,0.4231903339271029,0.6060683068484597,0.23279996130174402,1.035650705502501,0.028321401161451026,0.6060387441274794,0.220728993178047
gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_5,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 5",none,15,0.6433333333333333,0.04994306634572421,1.7848140903274121,0.6555274731508631,0.3439315177312031,0.7402737040746783,2,7.5,1020,3199,4219,0,0,0.000204,0.0,0.00399875,0.0,0.00420275,281.26666666666665,0.0002801833333333333,,,,bounded_logit,0.6802719413810383,0.5361110900010216,0.855766213142153,0.06213111113177744,3.3170549646839733,0.1548527686218492,0.8895325375515734,0.685879025026266,0.5322469661738746,0.8612620422535345,0.06268254434942934,3.3370477384351904,0.10090407145835406,0.9983675263742873,0.8949688857579516
gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_6,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 6",none,15,0.5473333333333333,0.09401309635173058,1.6695328951445476,0.6569469822596037,0.22504715555239133,0.694424624939397,2,7.5,1020,3269,4289,0,0,0.000204,0.0,0.00408625,0.0,0.004290250000000001,285.93333333333334,0.0002860166666666667,,,,bounded_logit,0.5290759950553772,0.42120486244171906,0.6605874471321943,0.19516410411335786,1.2818716297543418,0.0,0.3075568543015383,0.5254507987916877,0.4251380944577575,0.6445100056713999,0.20739072871436476,1.2066902392330667,0.049236969139819925,0.7536540343859993,0.2653856424418268
gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_7,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 7",none,15,0.5646666666666668,0.07447336690545425,1.708479592704963,0.6485828729280134,0.2791861187252849,0.7061194176231415,2,7.5,1020,3100,4120,0,0,0.000204,0.0,0.003875,0.0,0.004079,274.6666666666667,0.00027193333333333335,,,,bounded_logit,0.5743331491956422,0.46488882219725614,0.7055345373797185,0.21383423470945162,1.3687794048195432,0.0667149216011997,0.32273446912940834,0.5727159285744396,0.4584391484110333,0.7070114607120148,0.20269554118954689,1.4146036756201716,0.049449105996772574,1.019029213367859,0.32499203555150247
gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_8,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 8",none,15,0.6593333333333333,0.12128871327343765,1.5037062018699183,0.6306301775472954,0.25251974620259343,0.6793089452197398,2,7.5,1020,2921,3941,0,0,0.000204,0.0,0.00365125,0.0,0.00385525,262.73333333333335,0.0002570166666666667,,,,bounded_logit,0.7228399893907331,0.6127894871712601,0.8488305075016418,0.06183152766394758,3.4760840930233625,0.0,0.97833539931183,0.7154607971070192,0.6055669412965372,0.8348980842845001,0.07974677991930008,3.1658834474471265,0.05571279603093405,0.7982502332801132,0.8666616701232106
gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_9,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 9",none,15,0.628,0.14054816973228917,1.5263851769134948,0.6340070648922875,0.21658562586961613,0.669980814401925,2,7.5,1020,3166,4186,0,0,0.000204,0.0,0.0039575,0.0,0.0041615,279.06666666666666,0.0002774333333333334,,,,bounded_logit,0.6188268787726996,0.5200910449292231,0.7332391169535674,0.2990090924494272,1.193847198723787,0.0,0.2630031247747784,0.6167275526395927,0.5171132162663978,0.7313156667151186,0.2907887919693113,1.2125450463507383,0.039695485135684404,0.9330859614242913,0.25331095327145653
gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.secondary,Secondary-earner substitution elasticity in a tax-benefit simulation,none,15,0.3733333333333333,0.054631828978622315,1.1921467912107149,0.6541647292964942,0.118133634311129,0.6647458526467924,2,7.5,976,3163,4139,0,0,0.00019520000000000003,0.0,0.00395375,0.0,0.00414895,275.93333333333334,0.0002765966666666667,,,,bounded_logit,0.3847866411272811,0.28803422263429274,0.5105175963621187,0.02632346060562648,2.838661902767645,0.0,0.5953274972614728,0.38435214693946945,0.32289776963957495,0.45608385823158615,0.0793920427645825,1.5026374295482328,0.017754847978109854,0.35042011191885414,0.35204701315561937
gpt-5.4-nano,production.capital_labor_substitution,Elasticity of substitution between capital and labor,none,15,0.8466666666666668,0.3432203389830508,1.82282643991419,1.2389266047447864,0.10241527663824813,1.2431524527721183,2,7.5,964,3545,4509,0,0,0.00019280000000000002,0.0,0.00443125,0.0,0.00462405,300.6,0.00030827000000000003,,,,bounded_logit,0.8291786603347479,0.7109667205575693,0.9650037288634006,0.42686943824440937,1.5492874907319576,0.0,0.32679956049658815,0.8292971717556357,0.7593918189367002,0.9050883559365877,0.5632053932961462,1.2051438629923594,0.014538674581364151,0.3228926142554308,0.18572354932200733
gpt-5.4-nano,tax.capital_gains_realizations.elasticity,Capital gains realizations elasticity,none,15,-0.05666666666666667,-1.441671185004969,1.3883052671743599,1.3815097166586352,0.7402402012560217,1.567330422335309,2,7.5,1004,3765,4769,0,0,0.0002008,0.0,0.00470625,0.0,0.00490705,317.93333333333334,0.00032713666666666665,,,,bounded_logit,-0.18967352096638912,-0.5068238713496065,0.09540265561151351,-1.7934258534728151,0.8325147578993874,0.5600419651630952,0.5604554388310258,-0.38870520565522604,-0.6603704741049725,-0.04158619226652149,-2.2204520201695894,0.7969920030257001,0.16676193115893076,2.018046968678287,0.8509192523407341
gpt-5.4-nano,tax.elasticity_of_taxable_income.top_earners,Elasticity of taxable income,none,15,0.4766666666666667,0.07079345760335054,1.2988203784666355,0.6927063751852023,0.09285592184789412,0.6989022424090828,2,7.5,930,3467,4397,0,0,0.000186,0.0,0.00433375,0.0,0.00451975,293.1333333333333,0.0003013166666666667,,,,bounded_logit,0.4741194295003557,0.366462118261202,0.5873528724086108,0.07192074787614944,0.9669940029418564,0.0,0.27293881732650743,0.47414564795044356,0.41206542138107993,0.5380503515276196,0.2269199004735376,0.7529029617254275,0.01172137505177974,0.3201299517764205,0.15443071006656175
gpt-5.4-nano,trade.armington_elasticity.import_domestic,Armington elasticity,none,15,2.1733333333333333,0.8199842111198827,6.679752894966025,2.6074440709885485,0.5893122168162551,2.673210330711413,2,7.5,926,3534,4460,0,0,0.00018520000000000003,0.0,0.0044174999999999996,0.0,0.0046026999999999995,297.3333333333333,0.00030684666666666664,,,,bounded_logit,2.0674360672461893,1.6970488319444996,2.507586474671351,0.9116324919277053,4.354339565303987,0.0,0.9931967317381514,2.0690274677383527,1.8284984352410916,2.3379763719076587,1.225319995550263,3.3898802640030663,0.05912542347545574,0.38601613389380807,0.6174952702113373
