model_name,quantity_id,quantity_name,tool_regime,n_successful_runs,n_quantile_repaired_runs,pooled_point_estimate,pooled_lower_bound,pooled_upper_bound,within_run_sd,between_run_sd,total_sd,n_requests,mean_batch_size,usage_prompt_tokens_total,usage_completion_tokens_total,usage_total_tokens_total,usage_cached_prompt_tokens_total,usage_reasoning_tokens_total,usage_estimated_input_cost_usd_total,usage_estimated_cached_input_cost_usd_total,usage_estimated_output_cost_usd_total,usage_estimated_tool_cost_usd_total,usage_estimated_total_cost_usd_total,usage_total_tokens_per_successful_run,usage_estimated_total_cost_usd_per_successful_run,tool_call_count_total,web_search_call_count_total,code_interpreter_call_count_total,pool_transform,reml_latent_location,reml_latent_lower,reml_latent_upper,reml_predictive_lower,reml_predictive_upper,reml_tau,reml_typical_within_sd,bayes_latent_location,bayes_latent_lower,bayes_latent_upper,bayes_predictive_lower,bayes_predictive_upper,bayes_tau_mean,bayes_interval_scale_mean,bayes_typical_within_sd
qwen3.8-max,labor_supply.policy_response.substitution_elasticity.primary.decile_2,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 2",none,15,0,0.14400000000000002,0.0039344262295081915,0.7843629174118787,0.6501166626075662,0.05450382249591919,0.6523973801807198,15,1.0,6960,53433,60393,0,49240,,,,,,4026.2,,,,,bounded_logit,0.16506353089780734,0.09701640277433499,0.27813131921850576,0.0001710780412215286,4.857399122961364,0.0,0.6701003906389932,0.16494879455006833,0.12205729827580497,0.2220908357847953,0.0037355860374070453,3.0439454858243833,0.012645653480036798,0.30478230859947536,0.36969456795641714
qwen3.8-max,labor_supply.policy_response.substitution_elasticity.primary.decile_3,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 3",none,15,0,0.194,0.014350797266514798,0.8787176523344151,0.6532251515450941,0.05339163480046913,0.6554035133242557,15,1.0,6960,50729,57689,0,46541,,,,,,3845.9333333333334,,,,,bounded_logit,0.2070258407481282,0.13258782052785567,0.3205033493876309,0.00045417512422977953,4.767846051095681,0.0,0.7437329012667889,0.20717130058622668,0.16144160548789493,0.26524465804619535,0.007270088923914855,2.810233131871115,0.01245206864428465,0.30163319802898825,0.40874120283173293
qwen3.8-max,labor_supply.policy_response.substitution_elasticity.primary.decile_4,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 4",none,15,0,0.198,0.011428571428571423,0.8451781707024104,0.6574204313915952,0.05706137047074842,0.6598921302842694,15,1.0,6960,86015,92975,0,82073,,,,,,6198.333333333333,,,,,bounded_logit,0.21716660879388186,0.13502556654166564,0.3457260396614898,0.00028506058048351565,4.865445285027516,0.0,0.8436490180375888,0.2166368029933828,0.16528704919582765,0.2824888355909331,0.005624922956442631,3.226766712910008,0.015065795468829234,0.3048338913877083,0.464708615271568
qwen3.8-max,labor_supply.policy_response.substitution_elasticity.primary.decile_5,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 5",none,15,0,0.20466666666666666,0.017647058823529405,0.8985589978622004,0.6565371086237244,0.04730985333122713,0.6582394679918717,15,1.0,6960,51818,58778,0,47718,,,,,,3918.5333333333333,,,,,bounded_logit,0.19927725950112368,0.12770551667000452,0.30842179866836844,0.0006538311646226839,4.647265712606208,0.0,0.6700395502930978,0.19914807382350186,0.1549924359399296,0.2551263402143167,0.008480777596205143,2.515660781683629,0.01199722115654687,0.30657722125305337,0.37076645533555436
qwen3.8-max,labor_supply.policy_response.substitution_elasticity.primary.decile_6,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 6",none,15,0,0.17666666666666667,0.005976095617529875,0.9430868200116398,0.6577967539023315,0.05838569078883018,0.6603828119608606,15,1.0,6960,48157,55117,0,43543,,,,,,3674.4666666666667,,,,,bounded_logit,0.20526868830584444,0.10901133952515914,0.3799193395211304,8.169772338984984e-05,4.955817983888024,0.0,0.9419265344751812,0.2047580384447227,0.14280083092039406,0.2911771050946307,0.0028786532891191944,3.7982574159279907,0.018504241921488106,0.2971200841815895,0.5122093951816739
qwen3.8-max,labor_supply.policy_response.substitution_elasticity.primary.decile_7,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 7",none,15,0,0.194,0.01428571428571428,0.7592336235458561,0.6500105031202701,0.05748043145279966,0.6525470513048593,15,1.0,6960,58770,65730,0,54694,,,,,,4382.0,,,,,bounded_logit,0.23028932527806942,0.15149986786564523,0.34712068076434793,0.0008576016908555207,4.657265682325894,0.0,0.7532558340184226,0.22981870077694294,0.1818196919637884,0.2893903403751475,0.01080996759565285,2.585380698044747,0.012453285384599942,0.3013835867389919,0.41272113556734386
qwen3.8-max,labor_supply.policy_response.substitution_elasticity.primary.decile_8,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 8",none,15,0,0.20400000000000001,0.01186440677966101,0.9012151085572728,0.6562118824908784,0.04127953488110059,0.6575089617048746,15,1.0,6960,59022,65982,0,54780,,,,,,4398.8,,,,,bounded_logit,0.2099785982640934,0.1309565649224942,0.3334189961586071,0.00017386770809118708,4.911126960811242,0.0,0.8731180201916945,0.2101132909787528,0.16134412802481202,0.2729011505225842,0.004447301733756662,3.4186304482750005,0.013594972002815706,0.2972979299210192,0.4763598774947877
qwen3.8-max,labor_supply.policy_response.substitution_elasticity.primary.decile_9,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 9",none,15,0,0.17933333333333332,0.010619469026548665,0.8867865319505661,0.6535945045583607,0.04753478258660237,0.6553207855275495,15,1.0,6960,71376,78336,0,67260,,,,,,5222.4,,,,,bounded_logit,0.19989504500249605,0.12286823286367923,0.3220220695821424,0.00027283491152196957,4.847466287077767,0.0,0.7743819467535229,0.1996505993454836,0.15215260662355,0.26095627698548063,0.00550086464675768,3.0544311879819706,0.01265690792919925,0.298204978152427,0.42238002297230387
qwen3.8-max,labor_supply.policy_response.substitution_elasticity.secondary,Secondary-earner substitution elasticity in a tax-benefit simulation,none,15,0,0.38,0.03243243243243242,1.3278006830877365,0.6843619290989236,0.10132456102380442,0.6918221712742854,15,1.0,6630,87590,94220,0,83159,,,,,,6281.333333333333,,,,,bounded_logit,0.4116386496984501,0.2749239574810953,0.6075968009243516,0.0012316882823223835,4.85147666767226,0.0,1.3543758264025922,0.4100021995353561,0.3240843522857015,0.5148255859043289,0.015979343665761564,3.5656365064334157,0.02779052556705753,0.3174699508936519,0.7603532599736244
qwen3.8-max,macro.tfp_persistence.ar1,TFP persistence,none,15,0,0.8666666666666667,0.45891942548548537,0.9898268398268397,0.16529943578918296,0.0699205898780101,0.17947922543044115,15,1.0,6165,31591,37756,0,27906,,,,,,2517.0666666666666,,,,,bounded_logit,0.8763256435363458,0.8165247529129865,0.9185789600876771,0.24389166377435495,0.9936164833552624,0.0,0.20356946616174865,0.8762611667280171,0.8377191805556276,0.9066521741626797,0.47059388718084766,0.98258223193965,0.01108152271301987,0.43662498631940666,0.13457405315692395
qwen3.8-max,production.capital_labor_substitution,Elasticity of substitution between capital and labor,none,15,0,0.7033333333333333,0.3337912087912087,1.7117904932085235,1.243812393744866,0.10561986345169908,1.2482887592175493,15,1.0,6540,42894,49434,0,38554,,,,,,3295.6,,,,,bounded_logit,0.6921152196888178,0.5881501333292758,0.8128706173213052,0.36342867998356465,1.278624779266487,0.0,0.2658830173517863,0.6922014421274989,0.6299795916349454,0.7601093385101626,0.4718581854466631,1.0046393048506164,0.012596494490525191,0.33158414005318115,0.15312198509481537
qwen3.8-max,production.capital_share,Capital share in production,none,15,0,0.33133333333333337,0.23369565217391303,0.4455965539661899,0.11299698250641721,0.004988876515698579,0.11310705965785002,15,1.0,6045,18816,24861,0,14855,,,,,,1657.4,,,,,bounded_logit,0.3309252795687275,0.309319699133408,0.3532680985133416,0.25026347475615196,0.4229198003584886,0.0,0.05292924887697713,0.33092961520678627,0.31910188534967204,0.3429763606607279,0.28411026987614085,0.3813558731362911,0.0018977358177580815,0.2916180862425526,0.02858287001871386
qwen3.8-max,tax.capital_gains_realizations.elasticity,Capital gains realizations elasticity,none,15,0,-0.442,-1.1937262694672044,0.140153446166343,1.3279916033661925,0.09467136138593692,1.3313618461101315,15,1.0,9075,117337,126412,0,112722,,,,,,8427.466666666667,,,,,bounded_logit,-0.43595986474511506,-0.5584042354942085,-0.3179369589790966,-0.9648666051457724,0.019278802865596134,0.0,0.29907257588167235,-0.4359940398064239,-0.5052468122903981,-0.3681972404456211,-0.7366656087043459,-0.16066786747669326,0.013957135306648657,0.31857343010818184,0.16880523391262217
qwen3.8-max,tax.capital_gains_realizations.elasticity.net_of_tax_rate,Capital gains realizations elasticity (net-of-tax-rate convention),none,15,0,0.5700000000000001,0.03220324421146059,1.751862671954672,1.3510258833567919,0.09092121131323905,1.354081830675926,15,1.0,9885,85900,95785,0,81567,,,,,,6385.666666666667,,,,,bounded_logit,0.5623575969669834,0.40441552698559535,0.7277253442601967,-0.02632885976184851,1.2693760627940467,0.0,0.3939406351637406,0.5624582266883262,0.4740977266688624,0.6531345982459693,0.21234236276273455,0.9513146973814015,0.015974364272913048,0.302287276288422,0.21659735017962134
qwen3.8-max,tax.elasticity_of_taxable_income.top_earners,Elasticity of taxable income,none,15,0,0.37133333333333335,0.10070204025030768,1.1314428465405877,0.6850647029458037,0.04349201714746692,0.6864438817396349,15,1.0,6270,24148,30418,0,19881,,,,,,2027.8666666666666,,,,,bounded_logit,0.3628664446247396,0.26984729967757737,0.4605954384583024,0.016273389202956734,0.7853187924374907,0.0,0.23407044027057095,0.3629723045884885,0.3113498002748696,0.4160521816211311,0.15777049575410484,0.5926215469942355,0.00883864110299342,0.2972834963124987,0.1276308876851085
qwen3.8-max,trade.armington_elasticity.import_domestic,Armington elasticity,none,15,0,0.9466666666666667,0.3407407407407407,2.9238290394566375,2.541771124902651,0.12036980056845191,2.5446196848012037,15,1.0,6240,52996,59236,0,48949,,,,,,3949.0666666666666,,,,,bounded_logit,0.9509484232186669,0.7654243745145556,1.1786843292273175,0.39782407850701984,2.1873081979889895,0.0,0.4956223655368439,0.9508419044199687,0.8433953833342679,1.0711671063102077,0.5799207022233132,1.5401310878649912,0.019115201240052244,0.3028501455944823,0.2727209924320876
